baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
LINC01132	5.95262410728885	0.137655006638963	1.13681622971536	0.121088178582241	0.903621192401222	0.93884010432933
ENSG00000284954	4.88225139453464	0.116087379196443	0.962413264204334	0.120621133887236	0.903991128644073	0.939100665031813
NEK1	219.634481135032	-0.0500287006831613	0.414562943188974	-0.120678178079116	0.903945944025085	0.939100665031813
ZNF395	466.544296003762	0.0430108229636516	0.356441742153393	0.120667188707495	0.903954648665709	0.939100665031813
PKN2	737.513532653546	0.0311888054648399	0.258902598311239	0.120465401538174	0.904114485587181	0.939187549938885
RNF40	589.98385759766	-0.0322935412736217	0.268665813263092	-0.120199666944592	0.904324981603322	0.939363293530083
SLC38A6	67.2076843285888	0.0452866171514726	0.376912564712081	0.120151518923405	0.904363121755923	0.939363293530083
ENSG00000278396	3.66464350136103	0.14129779932377	1.177344894528	0.120013939823824	0.904472105391323	0.939435226530983
ENSG00000293482	3.64110687607294	-0.158812678788654	1.33030849462523	-0.119380338793818	0.904974037261865	0.939873989153459
ENSG00000294840	3.48799168400941	-0.132378915138055	1.10857074176908	-0.11941404382259	0.904947335545394	0.939873989153459
ENSG00000240710	1.83821753280166	0.218230380855919	1.83073047580891	0.119203991925405	0.905113744102888	0.939977796877758
ADAMTS6	17.4000657750745	0.067781595491382	0.568929090375432	0.119138916673523	0.905165299249921	0.939990052297614
BEND7	267.62916868205	-0.0352230172773353	0.296002505794439	-0.118995672630543	0.90527878416328	0.939995396446319
ENSG00000257176	16.070468612028	0.0786941870984479	0.661356574719239	0.118989044800614	0.905284035100067	0.939995396446319
UPF3B	152.539520550107	0.0364312712387947	0.306191751759348	0.118981883180929	0.905289708939547	0.939995396446319
ATAD3A	149.164982881449	-0.0657931517715104	0.553495642533931	-0.118868418674998	0.905379602572561	0.940001493213409
ENSG00000300815	3.33042253950967	-0.175874268453832	1.48050781870056	-0.118793204758754	0.905439192379593	0.940001493213409
MAPKAP1	578.298239506002	-0.0338933843081096	0.28536088205363	-0.118773757861247	0.905454599679789	0.940001493213409
SNRNP200	2093.98375918324	-0.0245119858722804	0.20615628588761	-0.118900016881578	0.905354568387735	0.940001493213409
FBXO9	675.131718253433	-0.0413225581158004	0.348268031137268	-0.118651597107153	0.905551385464442	0.940019427048324
ST3GAL5-AS1	2.53448973627597	-0.170974355879098	1.44089035101722	-0.118658824912246	0.905545658964437	0.940019427048324
ENSG00000273077	3.74971276676141	-0.18468559746977	1.55737844865533	-0.118587487600866	0.905602178843176	0.940030884531669
UTY	206.296678057088	0.277172714622866	2.34186683594221	0.118355454874252	0.905786019488639	0.940180440334016
THTPA	67.4596212454532	-0.0434531162473724	0.36742462293465	-0.118264028960033	0.90585845806739	0.940214355866882
BPGM	142.3543827007	0.0404747236311657	0.342626159753719	0.118130862104222	0.905963970229344	0.940282594858785
PHRF1	525.60660516602	0.0435050421251077	0.369090171476685	0.117871039348052	0.906169840501562	0.940454983042595
GMCL1	299.403104844446	0.0278797914924915	0.236886023070947	0.117692851317536	0.90631103123514	0.940560232336503
MED19	80.4237338953801	-0.0509635790796367	0.434483779087119	-0.117296850958889	0.90662482037707	0.940844585377038
ZNF33A	722.605883410414	-0.0332077250250467	0.283347669479954	-0.117197805388677	0.906703305981771	0.940884739310936
CATSPER3	6.36289382359163	0.0998231901121807	0.853224320734947	0.116995246954746	0.906863819996026	0.941001350564387
RPL3P7	2.96388105711289	-0.150148526759134	1.28380844225735	-0.116955553349629	0.906895274969814	0.941001350564387
ENSG00000309583	13.3516048437657	-0.437142732345012	3.74144226873806	-0.116838026874715	0.906988409018926	0.941015398475318
MYLK4	23.6015332777238	-0.0577334718304951	0.493932379990772	-0.116885375750368	0.906950887170329	0.941015398475318
RUSC1-AS1	69.8095982420432	-0.061381682018351	0.525853888222728	-0.116727637454213	0.907075888462254	0.941064866951428
ENSG00000290853	3.03838343461303	-0.184935803699135	1.58787060263193	-0.11646780499154	0.907281800315276	0.941113321713301
ERCC4	126.770047625743	0.047850697675476	0.410347166779831	0.116610279171612	0.90716889170158	0.941113321713301
PAN2	671.103565042315	0.0371297847180299	0.318702042704402	0.116503127507306	0.907253807585758	0.941113321713301
SEC13	779.257137864991	-0.0425305048245316	0.365037040950514	-0.116510107340853	0.907248276153275	0.941113321713301
ZBTB46	60.0983637625388	-0.0441793946128628	0.380035770041759	-0.116250621903323	0.907453918202771	0.941250565709094
CHUK-DT	5.52527655625843	-0.100770771982873	0.868032055850768	-0.116091072102293	0.907580364402499	0.941304773392972
ENSG00000307275	1.84226376044828	-0.175046977318004	1.50807617152876	-0.11607303438828	0.907594659775446	0.941304773392972
SLU7	583.350217345678	0.0377902719994139	0.325682795897262	0.116033982990416	0.907625609159923	0.941304773392972
CBX2	11.9434003229327	-0.0768506913345041	0.663328118238016	-0.115856224425765	0.907766489836084	0.941409590007641
TRAPPC5	14.9742562454666	0.0986261722726569	0.852267287546024	0.115722114076015	0.907872779500194	0.941478525998074
ENSG00000289171	8.2296037234269	0.0895359147856966	0.774353043095282	0.11562673587205	0.907948372859772	0.941515624781568
LINC02981	11.9158111508387	0.0878764709872102	0.760385103206656	0.115568375309593	0.907994627769339	0.94152229853993
WIPI1	235.017646711536	-0.0387092273649446	0.335215546853097	-0.1154756327036	0.908068133543184	0.941557227575364
LCP1	1756.51266131841	0.0648182094778094	0.561619945419465	0.115412940737704	0.908117822278774	0.941567459231818
USP9Y	271.533607603515	-0.207570321606435	1.80024007073287	-0.115301467277047	0.90820617540177	0.941617776785708
CAPS2	48.5919552246867	0.0596397573416998	0.518031494757167	0.115127666841292	0.908343930735539	0.941719307328532
CNIH3	11.1811919267743	0.0819178609528805	0.712041394138782	0.115046486941901	0.908408275386184	0.941736860717285
ENSG00000301903	2.43969849616747	-0.177697008127231	1.54511333776527	-0.115005808172129	0.908440518337939	0.941736860717285
MYRFL	2.39224946765648	-0.208397547081736	1.81422653333216	-0.114868536675503	0.908549324074826	0.941808363338416
FAM151B	12.1584279310225	0.0743751695631222	0.648503089316692	0.114687456063608	0.90869285692836	0.941833279361376
FGFR1	511.364533145142	0.0733676631563335	0.639621081669059	0.114704885844107	0.908679041149873	0.941833279361376
VWA1	514.98695975072	-0.0561494491011408	0.489276015313957	-0.114760273023216	0.908635138485602	0.941833279361376
ENSG00000230732	3.96178155043274	0.133514063384602	1.17101626280872	0.114015550103775	0.909225466628313	0.942344006242942
SRCIN1	64.3436072530057	0.0652228470361412	0.572785183763006	0.113869647618412	0.909341126723838	0.94242257029959
CFAP210	4.84107534665766	-0.106869620614134	0.939864848769876	-0.113707434376344	0.909469718969127	0.942473221940877
NME8	3.67954645920948	-0.131163603044666	1.15320728148056	-0.113738098216194	0.909445410463404	0.942473221940877
BTBD8	75.584583049969	-0.0679358074555076	0.598166693966104	-0.113573370334386	0.909575998125909	0.942542049070345
SCRG1	4.06765905029601	-0.152068194813285	1.34330024121171	-0.113204918861708	0.909868096051271	0.94280341518613
DYNLT1	518.180495145203	-0.0401518847844447	0.355335771792567	-0.112997024143925	0.910032914493469	0.942891558792256
PTGFR	31.0622310119335	-0.0823088932436316	0.728383805771464	-0.113002091193467	0.910028897302472	0.942891558792256
PARGP1	5.926050849189	0.107283428339152	0.954508314775092	0.112396536183586	0.910509001651376	0.943343499432424
PPFIA2	11.4916578408882	-0.0972643694899781	0.866737419544982	-0.112218957318169	0.910649798343993	0.943448034081572
RBM25-AS1	3.07816947324759	0.132411882306	1.18099402502472	0.112119011189093	0.91072904371793	0.943488794195165
APPBP2	514.901330104086	0.0358394489870099	0.320108125230117	0.111960447618272	0.910854767561821	0.943577698970395
GPR84	7.172744850555	-0.113468135870352	1.01433714429444	-0.111864320959358	0.910930986742172	0.943615315058208
SRM	206.637769298328	-0.0486277773805357	0.435630889582561	-0.111626100314265	0.91111987629608	0.943769635739291
MARCHF8	462.897358950239	0.0352489926878316	0.316552271345802	0.111352834519155	0.911336559982449	0.943900976926478
RPL15	4574.4320081822	0.0322534118910155	0.289748596537851	0.111315161751964	0.911366432786275	0.943900976926478
ZNF267	184.245901286506	-0.0420785133535869	0.377782322848825	-0.111382959997377	0.911312671928258	0.943900976926478
PIP4K2A	514.91579729129	-0.0428320932501286	0.384976298016521	-0.111259039766366	0.911410935219805	0.943905723063917
ADPGK-AS1	2.41731178642703	0.178619169524372	1.60887695990136	0.111021025209612	0.911599674091077	0.944059841182705
SMIM3	94.1686106408272	-0.0526795333792915	0.475493957958168	-0.110789069971581	0.911783612891131	0.944208975027846
ENSG00000270504	47.6990490604922	0.0694037210710722	0.628965811251333	0.110345776876159	0.912135154200671	0.944490287763296
PTBP1	2066.15346825123	-0.0414199745606602	0.375205036799265	-0.110392906539845	0.912097778508301	0.944490287763296
PABPC5	9.80984978043685	0.0848542109994508	0.770592582885874	0.110115530416438	0.912317751567182	0.944637994211159
TSFM	18.1077598034363	-0.0649577731660721	0.590236743419376	-0.110053760444931	0.912366739141522	0.944647350659075
FXYD7	2.19388030599729	0.148996874300277	1.35552525839609	0.109918183654192	0.912474261454723	0.944675945185732
GALNS	168.959133931752	-0.0373641456886207	0.339784737333818	-0.109964167260146	0.912437792911595	0.944675945185732
ENSG00000263731	8.79876426177921	-0.089690704919024	0.818078602437577	-0.109635803517875	0.912698214702376	0.944825063991843
LINC02166	10.7644081627205	0.100825343317885	0.919557734466529	0.109645473621488	0.912690545311953	0.944825063991843
ENSG00000287356	5.18617501771017	0.112552909277805	1.02877843140642	0.109404421634245	0.912881726845256	0.944940841463049
MRPS23	262.753782582368	-0.0436316864789308	0.399125789024367	-0.109318133978727	0.912950163957138	0.944940841463049
OAT	1082.19955772959	-0.0330902675559401	0.30258143928725	-0.109359872283926	0.912917060079142	0.944940841463049
RUBCNL	64.1146006137719	-0.0707413180732005	0.647349439256819	-0.10927841098374	0.912981669573588	0.944940841463049
SERF2	2794.52976494833	-0.0364951797559324	0.334073850327056	-0.109242850705627	0.913009873718114	0.944940841463049
NUP133	397.221177389905	-0.0326084558335643	0.298890103588865	-0.109098479481336	0.913124380890078	0.944976627544901
SPG7	916.438208826257	-0.0287702338297051	0.26361275749909	-0.109138245442482	0.913092840576064	0.944976627544901
PLXDC2	382.258741213153	-0.0381086308369277	0.350118651361478	-0.10884490354552	0.913325507489504	0.945143403413248
TIRAP-AS1	18.5072742757462	0.0581770242887564	0.534778276930978	0.10878718676201	0.913371286980133	0.945149412719705
HSP90AA2P	4.58313969997809	-0.133663751716454	1.22973316166411	-0.108693296955232	0.913445758610559	0.945171861249875
TNKS2	1019.62631221444	-0.0270129873744871	0.248603212235161	-0.108659043990689	0.913472927607619	0.945171861249875
BCAP29	19.893182423737	0.0648010552229878	0.598892663712021	0.10820145102687	0.913835893962294	0.945443375265635
CLTA	854.4536542672	0.040092229995744	0.370525208122033	0.10820378510533	0.913834042507152	0.945443375265635
MIIP	110.473366308383	-0.0322869912328749	0.29846447656325	-0.108176998497953	0.913855290407955	0.945443375265635
PATZ1	290.026766504504	0.0339713879675076	0.314943931825901	0.107864875409909	0.914102879876289	0.945658146424346
CRNKL1	357.148459335818	0.0240417134135163	0.223894726984284	0.10737954277594	0.914487883161319	0.945973663371659
RDH10-AS1	10.4465372506773	-0.0911652096387058	0.848791665029969	-0.107405872836283	0.914466995610732	0.945973663371659
TIMM23B-AGAP6	5.863791425376	0.0952743331705235	0.888803340932876	0.107193941317238	0.914635121864821	0.946084581849324
ENSG00000224738	3.24917764186399	-0.139375595735463	1.30408791834427	-0.106875919771131	0.914887416991669	0.946112730011496
ENSG00000299860	4.85914028302413	-0.127394179458085	1.18945426799286	-0.107103049596901	0.914707227857612	0.946112730011496
ENSG00000302601	2.10861799306029	0.240478237362748	2.24745561707591	0.107000216393873	0.914788808083956	0.946112730011496
RFWD3	235.275482205063	-0.0366337881591256	0.342757966832474	-0.106879465115484	0.914884604326424	0.946112730011496
RPL7AP39	2.43196028627116	-0.151536751138789	1.41812635251824	-0.106857016562521	0.914902413690541	0.946112730011496
TPR	1429.79424846316	0.0263922998180541	0.246670068285736	0.106994334584129	0.91479347430214	0.946112730011496
ENSG00000235978	4.5213819140029	0.107962138338509	1.01128734112774	0.106757134147565	0.914981655052937	0.946145819503689
KMT2C	1159.28693675813	0.0419065408230585	0.392692904856836	0.10671580847211	0.915014440879292	0.946145819503689
COMP	5.28260215136406	0.150466496830232	1.410762935914	0.106656117055378	0.915061797466939	0.946153410928186
KHDRBS1	1241.04626743756	0.0241267049782347	0.226353411656169	0.106588651797673	0.91511532184664	0.946167378768805
UQCC4	57.9560448465401	0.0386297248266304	0.362870147752355	0.106456056156468	0.915220519326692	0.946234769544365
ENSG00000303114	2.14048328343249	-0.198131593565778	1.86329904179061	-0.106333760240318	0.915317546624397	0.946252334292317
WEE2-AS1	25.3375448430605	0.084714940278702	0.796479987288594	0.106361668379254	0.915295404716593	0.946252334292317
ITPRID2	3065.94989373945	0.0309193295061897	0.290951729608665	0.106269619183143	0.915368435446735	0.94626357085376
BLMH	245.670844734913	0.0541870337056664	0.510527237191909	0.106139358996232	0.915471783540131	0.946284133531845
PARD3B	252.958411071279	-0.0352985374622037	0.332709387502932	-0.106094203494311	0.91550761013148	0.946284133531845
SOX15	6.75220158106732	-0.0906021394853557	0.854392331644603	-0.106042781670287	0.91554840866179	0.946284133531845
TWF1	633.577496401653	0.0305039723301322	0.287524550381661	0.106091713871532	0.915509585415102	0.946284133531845
LINC02182	5.05743798262396	0.117419704247522	1.11278851921343	0.105518436091091	0.915964441766883	0.946672752232623
LTBR	1025.60643106625	0.0461873851246185	0.437969955250469	0.105457884886657	0.916012486577627	0.946681028241094
__no_feature	834673.213022446	-0.0281615825628504	0.267180872779423	-0.105402689458612	0.916056282074417	0.946684912135034
FALEC	10.9795716487291	-0.0779433769918576	0.741287194813766	-0.105145991374422	0.916259965698136	0.946760625583774
GARNL3	56.6546590752703	0.0455534612793965	0.43321782830495	0.105151400295859	0.916255673795105	0.946760625583774
LINC00294	51.9839969292435	0.0542073374193826	0.515727399611148	0.105108507828466	0.916289708431343	0.946760625583774
SLC5A10	2.80309953423068	-0.181977864510739	1.72902123840333	-0.105249062572989	0.91617818057284	0.946760625583774
CRPPA	109.182908973727	0.0480645120042053	0.457655559826891	0.105023332443259	0.916357294488678	0.946789085784784
DNAH2	17.6760265223979	0.0844250969283277	0.804945998076195	0.104882932681325	0.91646870201233	0.946805094492677
ENSG00000267939	4.92343381654212	-0.104597658079105	0.997570305616559	-0.104852417408773	0.91649291616614	0.946805094492677
NDC1	267.612528955295	0.0289963628293542	0.276297274121506	0.104946250090772	0.916418459303749	0.946805094492677
CAHM	7.05709214937366	0.0977115995864073	0.93429132149205	0.104583653233943	0.916706186393041	0.946942672663323
PHACTR1	94.9555889906207	0.0494922528360457	0.473222064673214	0.104585682982096	0.916704575721185	0.946942672663323
ELN	303.916355383124	-0.0332073943882452	0.318522387340745	-0.104254506772615	0.916967379444239	0.947171101610198
NUTM2A-AS1	178.21526825667	0.05001708780607	0.480561736439832	0.104080462536643	0.917105495278297	0.947226879285942
SPRY1	424.332550213036	-0.0389937852619805	0.374814040989332	-0.104035017362357	0.917141559499782	0.947226879285942
VPS13B-DT	9.29025774744398	0.0718234178981543	0.689834212338194	0.104116926376714	0.917076558555753	0.947226879285942
ENSG00000285530	3.1583937526911	-0.127630090335903	1.23268690711218	-0.103538124400869	0.917535893175943	0.947559213754385
TRAPPC2	177.184681676325	-0.0295512331407475	0.285440408513912	-0.103528555380789	0.917543487338567	0.947559213754385
